"Root","FullName","Directory","Name","Extension","LengthBytes","LastWriteTime","CreationTime","Depth"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\config\__pycache__\pyprojecttoml.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\config\__pycache__","pyprojecttoml.cpython-311.pyc",".pyc","26500","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\config\__pycache__\setupcfg.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\config\__pycache__","setupcfg.cpython-311.pyc",".pyc","36328","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","__init__.py",".py","335","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\contexts.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","contexts.py",".py","3166","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\environment.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","environment.py",".py","3102","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\fixtures.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","fixtures.py",".py","12224","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\mod_with_constant.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","mod_with_constant.py",".py","22","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\namespaces.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","namespaces.py",".py","2774","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\script-with-bom.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","script-with-bom.py",".py","18","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_archive_util.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_archive_util.py",".py","845","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_bdist_deprecations.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_bdist_deprecations.py",".py","775","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_bdist_egg.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_bdist_egg.py",".py","1957","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_bdist_wheel.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_bdist_wheel.py",".py","23091","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_build_clib.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_build_clib.py",".py","3123","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_build_ext.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_build_ext.py",".py","10099","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_build_meta.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_build_meta.py",".py","33320","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_build_py.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_build_py.py",".py","14201","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_build.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_build.py",".py","798","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_config_discovery.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_config_discovery.py",".py","22580","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_core_metadata.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_core_metadata.py",".py","18038","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_depends.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_depends.py",".py","424","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_develop.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_develop.py",".py","3136","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_dist_info.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_dist_info.py",".py","5005","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_dist.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_dist.py",".py","8951","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_distutils_adoption.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_distutils_adoption.py",".py","5987","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_editable_install.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_editable_install.py",".py","42498","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_egg_info.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_egg_info.py",".py","44941","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_extern.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_extern.py",".py","296","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_find_packages.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_find_packages.py",".py","7819","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_find_py_modules.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_find_py_modules.py",".py","2404","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_glob.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_glob.py",".py","887","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_install_scripts.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_install_scripts.py",".py","3433","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_logging.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_logging.py",".py","2096","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_manifest.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_manifest.py",".py","18562","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_namespaces.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_namespaces.py",".py","2508","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_scripts.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_scripts.py",".py","379","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_sdist.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_sdist.py",".py","32808","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_setopt.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_setopt.py",".py","1365","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_setuptools.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_setuptools.py",".py","9008","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_shutil_wrapper.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_shutil_wrapper.py",".py","641","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_unicode_utils.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_unicode_utils.py",".py","316","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_virtualenv.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_virtualenv.py",".py","3730","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_warnings.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_warnings.py",".py","3347","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_wheel.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_wheel.py",".py","18722","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\test_windows_wrappers.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","test_windows_wrappers.py",".py","7868","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\text.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","text.py",".py","123","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\textwrap.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests","textwrap.py",".py","98","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","6"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\compat\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\compat","__init__.py",".py","0","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\compat\py39.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\compat","py39.py",".py","135","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\compat\__pycache__\__init__.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\compat\__pycache__","__init__.cpython-311.pyc",".pyc","192","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\compat\__pycache__\py39.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\compat\__pycache__","py39.cpython-311.pyc",".pyc","393","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config","__init__.py",".py","0","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\setupcfg_examples.txt","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config","setupcfg_examples.txt",".txt","1912","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\test_apply_pyprojecttoml.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config","test_apply_pyprojecttoml.py",".py","28822","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\test_expand.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config","test_expand.py",".py","8933","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\test_pyprojecttoml_dynamic_deps.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config","test_pyprojecttoml_dynamic_deps.py",".py","3265","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\test_pyprojecttoml.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config","test_pyprojecttoml.py",".py","12438","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\test_setupcfg.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config","test_setupcfg.py",".py","33712","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\downloads\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\downloads","__init__.py",".py","1827","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\downloads\preload.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\downloads","preload.py",".py","450","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\downloads\__pycache__\__init__.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\downloads\__pycache__","__init__.cpython-311.pyc",".pyc","3891","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","9"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\downloads\__pycache__\preload.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\downloads\__pycache__","preload.cpython-311.pyc",".pyc","884","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","9"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__\__init__.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__","__init__.cpython-311.pyc",".pyc","192","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__\test_apply_pyprojecttoml.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__","test_apply_pyprojecttoml.cpython-311.pyc",".pyc","46655","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__\test_expand.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__","test_expand.cpython-311.pyc",".pyc","13796","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__\test_pyprojecttoml_dynamic_deps.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__","test_pyprojecttoml_dynamic_deps.cpython-311.pyc",".pyc","4738","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__\test_pyprojecttoml.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__","test_pyprojecttoml.cpython-311.pyc",".pyc","18479","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__\test_setupcfg.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\config\__pycache__","test_setupcfg.cpython-311.pyc",".pyc","53540","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\indexes\test_links_priority\external.html","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\indexes\test_links_priority","external.html",".html","92","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","8"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\indexes\test_links_priority\simple\foobar\index.html","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\indexes\test_links_priority\simple\foobar","index.html",".html","174","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","10"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\integration\__init__.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\integration","__init__.py",".py","0","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\integration\helpers.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\integration","helpers.py",".py","2688","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\integration\test_pbr.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\integration","test_pbr.py",".py","432","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\integration\test_pip_install_sdist.py","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\integration","test_pip_install_sdist.py",".py","8256","2/19/2026 5:51:10 PM","2/19/2026 5:51:10 PM","7"
"C:\AI_VAULT\00_identity","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\integration\__pycache__\__init__.cpython-311.pyc","C:\AI_VAULT\00_identity\.venv\Lib\site-packages\setuptools\tests\integration\__pycache__","__init__.cpython-311.pyc",".pyc","197","2/19/2026 5:51:11 PM","2/19/2026 5:51:11 PM","8"
